,driver_id,2017-06-01,2017-06-02,2017-06-03,2017-06-04,2017-06-05,2017-06-06,2017-06-07,2017-06-08,2017-06-09,2017-06-10,2017-06-11,2017-06-12,2017-06-13,2017-06-14,2017-06-15,2017-06-16,2017-06-17,2017-06-18,2017-06-19,2017-06-20,2017-06-21,gender,age,number_of_kids,isMALE,hasKids
1155,532436,6,4,3,5,7,4,6,5,4,0,6,3,4,4,7,5,3,6,3,5,4,MALE,62,3,1,1
1156,533053,0,4,0,0,7,7,5,0,4,0,0,7,6,6,0,4,0,0,5,4,7,MALE,31,0,1,0
1157,533283,5,8,8,8,7,5,5,5,7,6,6,4,6,5,8,7,7,7,0,7,6,MALE,25,0,1,0
1158,533364,7,4,0,0,0,6,5,7,8,0,0,0,0,6,5,7,0,0,0,4,4,MALE,38,0,1,0
1159,533503,7,7,8,5,6,5,7,6,7,8,6,7,6,5,5,0,7,7,7,6,6,MALE,42,4,1,1
1160,534034,3,4,0,0,1,4,3,1,3,0,0,1,2,2,0,3,0,0,3,0,0,FEMALE,41,3,0,1
1161,534248,3,1,0,0,3,2,2,5,1,0,0,3,1,2,1,1,0,0,0,3,4,FEMALE,30,4,0,1
1162,534622,6,8,0,0,0,7,9,9,0,0,0,0,8,7,8,8,0,0,0,8,0,MALE,24,1,1,1
1163,534717,4,2,6,5,4,1,1,2,3,8,8,1,0,3,4,1,4,7,0,3,4,MALE,50,4,1,1
1164,534934,3,0,0,0,1,4,0,3,0,0,0,1,4,0,3,3,0,0,2,2,0,MALE,43,3,1,1
1165,535123,7,7,1,7,5,5,5,7,7,0,6,7,6,6,7,7,0,7,7,8,7,MALE,37,4,1,1
1166,535413,5,7,0,0,7,5,4,4,5,0,0,7,7,4,5,8,0,0,4,6,5,MALE,33,0,1,0
1167,535728,6,9,8,5,0,7,6,7,10,6,8,9,6,9,6,8,6,6,8,9,8,MALE,28,4,1,1
1168,535916,4,1,0,0,3,2,4,2,3,0,0,4,2,0,4,4,0,0,2,4,2,FEMALE,40,1,0,1
1169,536421,6,9,6,8,7,9,9,5,9,6,8,8,7,7,9,6,7,6,7,6,0,MALE,21,2,1,1
1170,536428,5,0,6,6,4,7,7,5,8,5,7,7,6,7,7,7,7,5,6,7,8,MALE,20,0,1,0
1171,536696,5,8,0,0,4,4,5,7,8,0,0,3,4,7,6,7,0,0,4,5,0,FEMALE,25,0,0,0
1172,536783,3,5,4,6,4,4,3,0,6,3,5,6,5,6,5,4,5,0,6,7,4,MALE,63,2,1,1
1173,536785,7,1,0,5,7,8,7,6,6,0,7,6,5,0,0,6,0,6,6,5,4,MALE,27,0,1,0
1174,537441,6,8,0,0,8,5,0,6,7,0,0,8,8,0,6,7,0,0,6,6,0,MALE,41,4,1,1
1175,538383,0,1,0,0,1,1,4,0,0,0,0,2,4,1,0,1,0,0,4,3,0,MALE,41,4,1,1
1176,538438,4,4,0,0,0,7,4,5,6,0,0,0,3,4,6,5,0,0,0,3,7,MALE,53,2,1,1
1177,539303,2,4,7,0,2,2,3,2,1,6,0,2,1,2,3,2,5,0,1,2,1,MALE,26,0,1,0
1178,539336,4,6,0,7,4,7,5,0,9,8,8,8,5,6,7,6,0,0,8,6,6,MALE,30,0,1,0
1179,539728,0,9,8,6,5,10,7,8,7,7,7,8,6,8,7,8,8,5,8,6,8,MALE,26,1,1,1
1180,539880,2,5,0,0,1,4,4,1,2,6,0,1,3,3,1,0,6,0,3,2,1,MALE,18,0,1,0
1181,540078,1,4,3,4,2,1,3,3,2,2,1,3,3,2,1,1,3,1,4,4,2,FEMALE,49,3,0,1
1182,540100,5,3,4,6,7,6,5,5,6,3,4,6,5,6,4,6,5,5,4,6,3,MALE,73,1,1,1
1183,540268,7,8,8,5,6,6,7,8,8,7,7,7,8,7,8,8,7,6,6,8,7,MALE,31,3,1,1
1184,540525,2,4,0,0,4,3,2,2,3,0,0,2,2,3,5,4,0,0,1,3,2,MALE,30,4,1,1
1185,541134,6,3,6,6,4,5,6,6,5,4,0,4,3,5,6,5,5,3,6,6,6,FEMALE,33,0,0,0
1186,541910,8,7,8,8,5,6,8,7,5,7,9,8,9,7,0,8,6,7,6,6,8,MALE,19,2,1,1
1187,542509,6,7,0,0,7,5,5,4,8,0,0,5,5,4,6,7,0,0,4,6,5,FEMALE,19,0,0,0
1188,543048,7,4,4,7,0,5,4,0,6,4,7,7,7,4,5,4,3,7,7,7,6,FEMALE,22,0,0,0
1189,543198,3,0,0,0,3,3,2,2,0,0,0,1,1,4,1,2,0,0,1,3,1,FEMALE,32,1,0,1
1190,543381,2,3,4,1,0,1,2,1,3,1,1,2,1,3,0,3,1,1,3,3,0,FEMALE,22,0,0,0
1191,543606,3,2,0,0,2,1,1,1,1,0,0,2,2,1,1,2,0,0,3,3,3,FEMALE,26,0,0,0
1192,543855,6,6,6,5,6,7,6,6,6,5,7,6,7,8,7,8,9,5,5,7,0,MALE,19,0,1,0
1193,544393,8,0,0,0,9,7,8,10,0,0,0,6,6,0,8,0,0,0,8,9,8,MALE,28,3,1,1
1194,544557,1,4,0,0,4,4,3,2,1,0,0,4,2,1,3,2,0,0,2,0,4,FEMALE,43,3,0,1
1195,544584,2,4,7,6,0,3,4,4,1,6,6,2,1,2,4,5,6,5,4,3,3,MALE,50,1,1,1
1196,544800,2,0,0,0,1,2,3,4,0,0,0,2,2,1,1,0,0,0,0,3,2,MALE,59,2,1,1
1197,544863,3,3,3,0,1,2,3,2,3,2,2,1,2,3,3,3,3,3,1,2,1,FEMALE,26,0,0,0
1198,545178,3,2,0,0,1,0,2,1,2,0,0,0,3,2,1,2,0,0,3,1,1,FEMALE,20,0,0,0
1199,545312,2,2,0,8,1,2,3,2,4,0,9,2,4,3,5,2,0,6,3,3,2,MALE,22,4,1,1
1200,545521,5,8,7,5,7,6,8,6,7,9,8,6,6,6,9,6,6,7,6,7,7,MALE,30,2,1,1
1201,545802,0,4,6,0,1,0,4,4,2,8,0,1,3,1,2,4,6,0,1,1,1,MALE,20,0,1,0
1202,545874,5,8,5,6,5,7,6,6,5,8,7,6,5,5,8,9,5,5,8,9,6,MALE,23,0,1,0
1203,546372,4,3,4,5,6,7,3,4,6,3,5,5,4,6,5,7,7,5,7,6,5,MALE,69,0,1,0
1204,547254,0,1,0,0,3,3,1,3,1,0,0,3,3,4,2,2,0,0,3,4,3,FEMALE,18,0,0,0
1205,547306,7,8,6,7,6,7,6,6,0,5,5,6,6,6,5,6,7,5,6,6,5,MALE,37,4,1,1
1206,547484,7,6,0,0,5,0,7,7,5,0,0,6,0,0,7,4,0,0,7,2,6,MALE,29,0,1,0
1207,548482,7,6,7,4,5,6,4,3,6,5,7,4,4,6,5,7,5,4,4,5,5,FEMALE,42,4,0,1
1208,548572,6,5,5,3,5,5,5,5,5,5,4,5,5,7,4,6,5,5,3,5,6,MALE,58,2,1,1
1209,549337,5,4,0,0,7,3,4,3,5,0,0,7,5,6,4,3,0,0,7,5,5,FEMALE,29,0,0,0
1210,549451,2,1,9,6,0,4,0,1,2,5,6,5,1,0,2,1,9,7,4,2,2,MALE,34,2,1,1
1211,549589,4,0,0,0,4,7,4,7,0,0,0,4,4,6,4,0,0,0,3,4,5,MALE,52,0,1,0
1212,549674,7,2,6,1,4,7,7,7,8,7,7,8,7,6,7,9,8,8,7,6,5,MALE,41,3,1,1
1213,549962,6,4,4,6,5,5,4,7,4,0,5,5,4,3,5,4,5,3,3,6,4,MALE,51,1,1,1
1214,550287,5,3,0,0,5,0,2,3,4,0,0,3,2,1,1,1,0,0,4,4,3,MALE,18,1,1,1
1215,551345,8,0,8,5,5,8,8,8,5,6,7,0,0,5,5,6,0,6,7,8,5,MALE,33,1,1,1
1216,551844,3,1,0,0,1,1,0,2,0,0,0,1,0,1,1,2,0,0,3,4,3,MALE,21,0,1,0
1217,551884,3,2,0,0,3,3,2,3,3,0,0,0,4,2,2,3,0,0,2,1,1,FEMALE,41,0,0,0
1218,551932,7,7,7,8,8,8,7,8,7,8,5,6,6,8,5,7,7,7,6,5,7,MALE,20,0,1,0
1219,552556,0,7,9,5,9,7,6,8,7,5,8,6,5,7,7,6,6,5,5,7,8,MALE,20,0,1,0
1220,552916,3,2,9,0,4,4,3,4,3,8,0,1,2,2,2,4,7,0,1,3,4,MALE,33,2,1,1
1221,553003,3,4,0,0,4,2,3,4,2,0,0,3,2,4,1,4,0,0,0,2,3,FEMALE,47,1,0,1
1222,553416,0,3,0,0,1,4,3,3,1,0,0,2,2,1,1,2,0,0,3,3,0,FEMALE,46,4,0,1
1223,553593,2,3,0,0,2,1,0,4,2,0,0,2,1,3,4,4,0,0,0,2,5,MALE,57,2,1,1
1224,553798,4,5,0,0,5,5,7,7,7,1,0,6,6,6,6,7,1,0,5,7,6,MALE,31,0,1,0
1225,553944,5,5,3,6,6,5,5,6,6,4,5,4,5,4,4,5,0,4,6,4,4,FEMALE,70,1,0,1
1226,556059,3,3,0,0,2,1,2,1,1,0,0,2,2,0,3,4,0,0,1,2,1,FEMALE,21,0,0,0
1227,556435,5,5,0,0,7,4,0,5,5,0,0,5,6,6,4,0,0,0,5,6,5,FEMALE,35,2,0,1
1228,556475,7,6,0,5,5,7,7,8,6,6,6,6,7,5,7,7,8,7,6,5,7,MALE,50,4,1,1
1229,556646,2,1,0,0,1,4,3,1,1,0,0,1,3,3,3,3,0,0,4,3,2,FEMALE,51,3,0,1
1230,557078,3,3,0,0,1,1,2,1,1,0,0,1,1,2,3,1,0,0,2,1,1,FEMALE,32,4,0,1
1231,557443,4,4,0,0,1,2,1,3,1,0,0,1,4,2,1,3,0,0,5,3,2,MALE,29,0,1,0
1232,558542,5,8,7,0,7,5,8,5,5,5,5,5,7,7,7,8,6,8,0,6,8,MALE,27,0,1,0
1233,558573,1,0,0,0,3,0,2,1,0,0,0,1,3,4,2,0,0,0,4,4,2,MALE,19,0,1,0
1234,559230,4,2,0,0,4,1,0,2,3,0,0,4,2,0,3,2,0,0,3,3,0,MALE,68,2,1,1
1235,560750,4,2,0,0,1,4,3,2,4,0,0,1,1,1,0,2,0,0,2,2,3,FEMALE,26,0,0,0
1236,560906,1,3,8,7,2,4,4,0,2,8,5,3,0,0,1,1,8,6,3,4,1,MALE,45,1,1,1
1237,561547,2,2,2,3,1,2,2,1,2,1,1,2,1,1,0,2,2,0,1,1,1,FEMALE,22,0,0,0
1238,562404,0,5,0,0,0,6,8,7,7,0,0,0,7,7,6,5,0,0,0,6,6,MALE,22,0,1,0
1239,562848,8,7,7,8,8,8,5,7,0,7,8,7,5,7,7,0,8,7,7,7,8,MALE,44,1,1,1
1240,563041,6,4,5,5,7,5,5,5,5,7,6,4,6,8,6,6,5,6,5,0,5,FEMALE,38,1,0,1
1241,563132,3,3,0,0,4,4,2,3,3,0,0,3,2,4,1,1,0,0,2,2,3,MALE,26,0,1,0
1242,563310,2,2,7,7,2,0,1,2,3,5,4,0,1,1,1,4,5,4,3,3,1,MALE,40,0,1,0
1243,563320,6,5,5,8,6,5,6,7,8,6,7,6,7,0,5,8,8,8,8,8,8,MALE,30,0,1,0
1244,563664,4,4,0,0,4,0,3,2,3,0,0,3,0,0,2,1,0,0,4,3,1,FEMALE,26,3,0,1
1245,563825,4,5,7,4,5,5,7,6,6,6,8,4,5,4,0,6,0,5,7,5,6,MALE,47,0,1,0
1246,563884,6,7,5,6,0,7,6,0,7,7,7,10,5,6,8,7,8,7,8,6,0,MALE,20,1,1,1
1247,563961,6,7,8,9,7,7,7,7,6,7,8,7,0,6,7,7,6,8,8,6,5,MALE,26,0,1,0
1248,564077,1,0,7,0,2,4,1,4,4,6,0,2,1,3,1,3,5,0,4,1,3,MALE,61,1,1,1
1249,564536,7,8,5,8,0,7,6,7,6,6,6,6,4,6,7,8,6,7,6,0,0,MALE,26,0,1,0
1250,564675,6,7,0,0,0,3,5,7,7,0,0,5,6,7,8,4,0,0,4,5,5,FEMALE,38,3,0,1
1251,564843,6,8,7,7,5,6,7,6,6,9,8,9,8,9,8,8,6,8,6,9,8,MALE,21,1,1,1
1252,564936,9,5,7,5,7,5,7,6,9,6,7,8,6,6,8,6,7,6,7,9,5,MALE,29,0,1,0
1253,565050,0,2,0,0,3,4,3,0,0,0,0,4,2,4,0,1,0,0,0,4,0,MALE,39,4,1,1
1254,565930,7,1,0,0,0,0,6,5,7,1,0,0,6,4,7,7,0,0,0,5,5,MALE,43,1,1,1
1255,566116,9,7,6,7,6,6,8,8,7,6,8,10,6,6,8,8,6,8,7,6,7,MALE,24,4,1,1
1256,566199,2,1,0,5,1,3,1,5,2,0,0,1,2,3,3,3,0,8,1,0,0,MALE,33,2,1,1
1257,566319,1,0,0,0,2,2,1,3,2,0,0,4,4,3,5,3,0,0,2,2,1,FEMALE,31,1,0,1
1258,566371,6,7,6,3,3,0,7,3,3,7,4,3,6,6,6,5,7,4,3,3,6,MALE,53,3,1,1
1259,566447,6,4,4,5,5,6,6,4,6,4,5,3,5,6,4,4,6,4,4,5,6,MALE,59,3,1,1
1260,566813,4,5,4,7,4,4,7,0,4,4,5,5,6,3,4,3,7,4,6,3,4,MALE,58,3,1,1
1261,567094,2,1,0,0,4,0,2,0,2,0,0,0,0,1,1,2,0,0,2,0,4,MALE,29,0,1,0
1262,568316,7,5,0,0,6,5,5,8,5,0,0,7,5,4,6,6,0,0,7,6,6,FEMALE,24,0,0,0
1263,568513,4,1,7,0,1,1,4,3,4,6,0,1,4,4,3,0,6,0,4,3,2,MALE,18,0,1,0
1264,568576,8,7,8,5,9,5,9,5,8,6,7,6,6,7,8,6,5,8,4,5,8,MALE,25,0,1,0
1265,569050,3,3,0,5,3,3,4,1,1,0,8,3,2,4,2,3,0,8,1,1,4,MALE,24,0,1,0
1266,569098,1,5,0,6,3,2,4,2,1,0,7,3,4,2,3,3,0,7,6,2,5,MALE,18,4,1,1
1267,569258,1,0,0,0,0,3,3,3,0,0,0,4,1,1,1,0,0,0,3,1,1,MALE,47,0,1,0
1268,569718,7,7,0,0,7,5,5,7,8,2,0,7,6,6,6,7,1,0,7,8,7,MALE,20,0,1,0
1269,569737,5,4,6,8,7,4,7,7,6,6,5,7,6,5,5,4,7,7,7,6,4,FEMALE,20,0,0,0
1270,569948,6,4,6,4,6,5,4,4,5,4,5,4,5,6,6,7,5,4,5,5,3,MALE,58,2,1,1
1271,570577,5,6,0,0,5,6,6,6,6,0,0,4,7,7,4,3,0,0,0,3,5,FEMALE,40,0,0,0
1272,570715,1,2,0,0,2,3,2,0,4,0,0,4,1,0,4,1,0,0,4,2,2,FEMALE,49,4,0,1
1273,570742,7,7,4,7,8,7,5,6,7,5,8,6,8,8,7,6,5,5,6,8,6,MALE,27,0,1,0
1274,570917,2,1,0,0,3,4,1,2,1,0,0,3,0,1,3,1,0,0,4,3,4,FEMALE,36,1,0,1
1275,570971,5,6,6,4,6,6,6,7,8,8,7,7,7,7,7,6,7,7,7,7,5,MALE,47,1,1,1
1276,571679,3,4,0,0,1,0,4,4,3,0,0,0,1,4,2,0,0,0,2,1,1,FEMALE,48,4,0,1
1277,571738,2,4,0,8,2,3,2,2,2,0,8,2,1,4,0,1,0,8,1,1,4,MALE,44,3,1,1
1278,571739,4,4,0,0,4,3,3,2,3,0,0,4,1,2,2,2,0,0,3,2,3,MALE,31,0,1,0
1279,572848,4,5,4,6,3,4,6,7,4,5,6,3,5,5,6,3,3,0,6,7,4,MALE,67,2,1,1
1280,572922,7,6,5,4,6,0,3,6,6,4,5,3,7,5,7,4,3,6,5,6,4,MALE,64,0,1,0
1281,573007,1,5,0,8,4,2,2,3,4,0,9,5,5,3,4,3,0,6,5,4,3,MALE,28,1,1,1
1282,573116,6,4,6,5,4,5,5,6,4,3,6,4,3,6,6,0,5,6,6,5,4,MALE,61,4,1,1
1283,573288,8,7,0,0,0,7,6,7,6,0,0,0,8,5,8,6,0,0,0,6,8,MALE,36,4,1,1
1284,573305,7,4,7,8,7,4,7,5,0,7,5,6,5,4,5,7,7,6,6,4,6,MALE,50,0,1,0
1285,573682,5,6,6,8,7,9,7,10,7,6,8,8,6,7,8,6,7,8,8,9,7,MALE,28,1,1,1
1286,573829,2,0,0,0,3,2,0,2,2,0,0,2,2,0,0,2,0,0,1,1,0,MALE,34,0,1,0
1287,574158,2,3,5,5,4,2,4,1,1,8,0,4,0,4,4,3,8,6,2,1,0,MALE,30,0,1,0
1288,574603,3,0,0,0,3,3,3,1,2,0,0,3,3,3,3,2,0,0,2,2,3,FEMALE,19,0,0,0
1289,574771,1,2,0,0,0,1,3,0,2,2,3,4,3,1,0,0,3,3,3,1,1,FEMALE,22,0,0,0
1290,575016,2,5,0,0,1,3,4,2,2,0,0,4,4,2,2,1,0,0,2,3,2,MALE,22,2,1,1
1291,575511,1,0,0,0,2,3,3,2,0,0,0,5,3,5,4,0,0,0,3,5,5,MALE,20,1,1,1
1292,575962,1,1,0,0,2,4,0,2,1,0,0,3,2,0,1,4,0,0,1,4,0,MALE,24,0,1,0
1293,576379,6,0,0,0,4,5,4,3,0,0,0,5,3,6,6,0,0,0,3,5,4,MALE,71,2,1,1
1294,576390,8,6,0,0,6,4,0,8,5,0,0,4,4,0,6,7,0,0,6,7,0,MALE,50,0,1,0
1295,576582,1,1,4,0,2,3,2,4,4,5,0,4,2,3,4,1,5,0,0,4,1,MALE,29,0,1,0
1296,577541,7,0,0,0,6,0,6,5,0,0,0,6,7,5,5,0,0,0,6,7,5,MALE,48,0,1,0
1297,577588,5,5,5,3,3,4,0,0,5,4,3,3,4,5,4,7,5,6,6,5,5,MALE,68,0,1,0
1298,577844,0,2,0,0,2,3,2,3,2,0,0,2,1,4,4,0,0,0,1,1,1,MALE,50,1,1,1
1299,578687,2,0,0,0,2,2,3,1,0,0,0,2,3,1,1,0,0,0,4,4,2,MALE,18,0,1,0
1300,578761,7,3,7,7,6,7,6,7,7,5,7,7,0,5,4,6,0,5,7,5,0,MALE,46,0,1,0
1301,578901,3,1,0,0,1,3,2,4,2,0,0,3,0,4,0,1,0,0,1,2,3,MALE,19,0,1,0
1302,578933,6,5,6,5,6,8,7,5,7,5,6,7,5,7,7,6,5,7,5,7,7,MALE,43,4,1,1
1303,579117,3,1,7,0,3,1,3,2,2,7,0,4,0,3,4,2,0,0,3,2,1,MALE,35,2,1,1
1304,579436,7,9,7,8,7,9,8,6,9,6,8,8,8,9,5,6,6,9,0,7,9,MALE,30,4,1,1
1305,579996,1,1,2,1,1,1,1,3,4,2,3,3,0,1,3,3,2,3,3,1,1,FEMALE,28,0,0,0
1306,580582,7,7,6,6,6,8,9,6,8,7,6,0,7,5,6,7,9,9,7,9,9,MALE,21,2,1,1
1307,581740,1,4,0,0,0,2,2,4,2,0,0,0,1,4,3,1,0,0,0,1,0,MALE,52,1,1,1
1308,581988,3,2,0,0,1,0,3,4,4,0,0,2,0,3,0,4,0,0,2,0,2,MALE,39,0,1,0
1309,582220,8,4,7,8,8,8,6,8,8,8,7,7,9,6,8,6,5,7,6,6,8,MALE,28,0,1,0
1310,582282,2,3,2,3,2,2,2,2,3,1,1,2,1,2,1,2,1,1,1,1,1,FEMALE,25,0,0,0
1311,582453,4,5,3,0,4,6,6,5,7,4,6,0,7,5,0,0,4,6,4,5,5,MALE,64,4,1,1
1312,582584,8,5,8,6,6,8,6,8,6,6,4,7,5,7,8,7,8,8,8,0,6,MALE,21,0,1,0
1313,582812,5,4,0,0,2,4,1,4,3,0,0,4,2,3,3,1,0,0,4,3,2,FEMALE,42,2,0,1
1314,583608,4,2,0,5,3,1,0,3,1,0,6,2,2,3,3,3,0,6,3,2,2,MALE,46,0,1,0
1315,583925,5,6,0,0,7,1,7,7,7,1,0,7,6,7,8,5,0,0,5,7,5,MALE,49,2,1,1
1316,584198,2,3,5,0,4,3,4,3,1,8,0,1,1,1,4,1,5,0,1,4,2,MALE,32,2,1,1
1317,584263,7,4,0,0,5,7,5,5,7,0,0,5,5,9,6,5,0,0,7,7,7,MALE,32,4,1,1
1318,584814,2,1,5,4,0,0,2,1,3,6,6,2,4,1,4,2,6,0,3,3,4,MALE,47,4,1,1
1319,584952,3,3,1,0,1,3,3,3,3,3,2,3,3,3,2,2,3,0,2,1,2,FEMALE,23,0,0,0
1320,585157,5,0,0,0,4,6,6,7,0,0,0,6,6,6,6,0,0,0,3,6,4,MALE,54,2,1,1
1321,586079,0,0,0,0,5,8,5,0,7,0,0,6,5,6,0,5,0,0,5,8,7,MALE,25,0,1,0
1322,586879,6,6,0,0,6,0,5,6,7,0,0,8,0,5,4,5,0,0,7,0,6,MALE,18,0,1,0
1323,586989,3,5,0,0,4,6,4,4,6,0,0,7,4,4,6,6,0,0,5,0,5,FEMALE,39,0,0,0
1324,587691,6,5,6,6,9,7,6,6,8,0,5,6,8,7,8,0,6,8,6,8,6,MALE,20,1,1,1
1325,587700,4,4,0,0,6,4,3,7,5,0,0,3,6,6,3,6,0,0,6,4,4,MALE,65,2,1,1
1326,588094,6,8,0,0,7,9,6,0,7,0,0,7,9,5,8,6,0,0,7,0,7,MALE,30,4,1,1
1327,588637,3,0,0,0,4,3,1,1,0,0,0,3,1,3,3,0,0,0,4,4,4,MALE,37,2,1,1
1328,589283,4,2,0,0,0,2,5,2,2,0,0,0,2,3,5,2,0,0,0,3,3,MALE,26,1,1,1
1329,590233,0,9,0,0,8,9,9,0,7,0,0,9,0,8,0,7,0,0,5,9,9,MALE,30,2,1,1
1330,590991,5,5,9,8,7,8,6,8,9,10,8,5,8,8,6,8,8,7,9,7,7,MALE,27,3,1,1
1331,591882,7,7,7,4,6,0,6,6,7,8,7,6,6,5,8,9,5,5,8,0,8,MALE,22,0,1,0
1332,591903,3,4,0,0,4,1,0,3,3,0,0,1,1,3,3,3,0,0,3,2,3,FEMALE,42,0,0,0
1333,592054,6,0,6,8,7,5,5,8,5,6,8,6,6,6,0,7,5,6,5,8,8,MALE,39,4,1,1
1334,592112,1,1,2,3,3,4,2,2,2,3,3,3,3,2,3,2,1,2,2,2,2,FEMALE,18,0,0,0
1335,593288,7,7,5,7,7,6,4,7,6,7,8,8,5,5,9,7,0,7,6,8,7,MALE,28,0,1,0
1336,593510,1,2,0,0,2,2,2,3,4,0,0,2,2,1,0,1,0,0,1,2,3,FEMALE,20,0,0,0
1337,593798,0,4,0,7,6,4,2,1,3,0,5,0,3,1,4,0,0,5,2,4,4,MALE,42,3,1,1
1338,594872,6,7,7,0,4,5,4,4,6,0,0,4,6,0,4,7,5,0,4,4,7,MALE,39,0,1,0
1339,595308,1,2,0,0,1,5,3,3,0,0,0,0,1,3,0,2,0,0,3,4,4,MALE,29,0,1,0
1340,595314,2,2,0,0,1,2,1,2,1,0,0,3,4,1,2,2,0,0,1,1,3,FEMALE,28,0,0,0
1341,595581,4,4,3,6,3,5,6,0,4,5,3,4,4,0,3,4,5,3,3,4,7,MALE,75,1,1,1
1342,597362,6,0,0,0,5,8,8,6,0,0,0,5,6,5,7,0,0,0,8,5,6,MALE,19,0,1,0
1343,597401,2,2,0,0,2,0,0,2,1,0,0,1,0,3,3,2,0,0,1,4,3,FEMALE,30,0,0,0
1344,597432,2,3,6,5,1,2,0,2,0,8,6,4,2,3,3,0,7,8,2,1,4,MALE,27,0,1,0
1345,597461,6,7,0,7,6,7,9,9,6,0,6,9,8,6,8,9,6,8,5,0,7,MALE,26,4,1,1
1346,597956,3,4,8,6,3,2,4,3,3,6,7,2,2,3,5,3,6,0,5,3,6,MALE,23,1,1,1
1347,598094,4,4,3,4,4,4,0,5,5,6,4,5,4,5,5,6,6,7,4,4,3,MALE,51,1,1,1
1348,598104,5,3,5,6,6,7,7,5,6,5,4,7,6,4,6,5,5,3,4,6,3,MALE,65,1,1,1
1349,598153,1,2,3,3,2,4,1,5,2,5,4,0,4,4,1,2,0,5,0,4,1,MALE,74,4,1,1
1350,599227,3,5,5,3,4,5,5,0,6,7,7,4,5,6,5,7,6,5,3,4,6,MALE,56,4,1,1
1351,599581,7,7,6,0,5,7,7,5,7,7,0,7,7,5,7,1,7,1,7,5,5,MALE,19,0,1,0
1352,600267,0,3,0,0,1,3,0,0,4,0,0,2,2,0,2,3,0,0,1,4,0,MALE,38,0,1,0
1353,601244,7,8,0,0,7,7,0,0,5,0,0,6,4,0,8,7,0,0,5,5,0,MALE,23,0,1,0
1354,601288,1,2,0,0,3,3,4,3,3,0,0,4,0,0,2,3,0,0,4,3,4,FEMALE,37,1,0,1
1355,601346,7,7,0,7,8,6,6,7,9,0,7,9,6,7,6,6,0,7,8,7,7,MALE,24,2,1,1
1356,602390,0,0,0,0,1,2,4,3,0,0,0,3,1,1,0,0,0,0,4,3,3,MALE,68,4,1,1
1357,602909,8,8,6,0,0,5,6,8,4,6,0,5,5,8,7,6,5,0,4,0,4,MALE,47,4,1,1
1358,603109,2,1,0,0,1,1,3,3,1,0,0,0,4,1,0,3,0,0,4,3,4,MALE,35,3,1,1
1359,603470,3,2,0,0,3,2,3,0,3,0,0,4,2,0,3,2,0,0,3,1,3,FEMALE,49,4,0,1
1360,603802,5,4,6,0,5,0,2,4,5,8,0,3,4,4,4,2,7,0,2,2,4,MALE,30,2,1,1
1361,604013,8,5,0,0,7,0,0,0,6,0,0,5,7,0,8,6,0,0,8,6,0,MALE,30,0,1,0
1362,604083,2,1,1,1,1,3,1,2,3,3,2,2,1,1,1,3,3,3,2,2,1,FEMALE,56,0,0,0
1363,604257,6,5,0,7,8,2,7,7,2,0,7,9,7,8,7,7,0,7,7,7,6,MALE,22,4,1,1
1364,604510,4,1,5,8,2,3,3,2,4,7,0,2,3,2,3,4,8,5,5,4,3,MALE,47,1,1,1
1365,604556,3,4,0,0,4,0,2,1,4,0,0,2,2,2,2,3,0,0,2,0,0,FEMALE,38,3,0,1
1366,604666,2,2,0,4,2,1,3,1,1,0,7,3,2,3,1,4,0,8,1,3,1,MALE,37,3,1,1
1367,604669,5,5,0,0,5,7,8,8,5,0,0,6,4,7,7,5,0,0,4,7,6,MALE,29,0,1,0
1368,605397,1,3,7,8,0,0,4,2,4,8,6,2,4,4,2,5,0,8,3,2,1,MALE,36,3,1,1
1369,605497,3,4,0,0,5,0,6,6,5,0,0,5,6,5,5,3,0,0,3,3,5,FEMALE,45,0,0,0
1370,605793,5,2,9,7,5,0,4,3,4,8,5,4,2,4,3,4,9,7,5,1,5,MALE,23,1,1,1
1371,607076,3,2,0,0,1,0,1,2,4,0,0,3,3,1,3,2,0,0,2,3,2,FEMALE,20,0,0,0
1372,607094,4,4,0,0,4,3,2,3,1,0,0,3,3,0,5,4,0,0,4,2,4,MALE,21,0,1,0
1373,607423,3,3,5,0,1,3,4,0,2,6,0,2,3,2,4,0,6,0,3,3,2,MALE,51,1,1,1
1374,608870,3,3,7,6,1,3,3,4,2,7,0,4,3,0,3,1,6,5,3,3,0,MALE,47,2,1,1
1375,608943,0,2,0,0,3,1,2,0,1,0,0,1,4,4,0,4,0,0,2,3,1,MALE,41,3,1,1
1376,609036,5,0,0,0,7,8,8,8,0,0,0,4,7,7,6,0,0,0,5,8,8,MALE,31,1,1,1
1377,609039,3,4,0,0,0,4,1,1,2,0,0,0,0,0,2,2,0,0,0,1,0,MALE,66,3,1,1
1378,609451,0,7,0,0,6,8,6,0,7,0,0,7,0,6,0,0,0,0,6,9,7,MALE,26,2,1,1
1379,609545,7,5,8,7,7,6,9,6,5,10,8,6,5,5,6,7,5,10,6,9,8,MALE,30,4,1,1
1380,609712,6,5,0,0,6,6,5,8,6,0,0,6,7,6,6,7,0,0,6,7,5,MALE,31,3,1,1
1381,612642,7,0,0,0,5,7,9,7,8,0,0,7,6,6,5,8,0,0,7,6,5,MALE,22,0,1,0
1382,612836,3,2,0,2,0,1,1,1,1,0,2,0,0,1,3,3,3,3,1,1,1,FEMALE,23,0,0,0
